,Mileage,EngineV,Price_log,Brand_Audi,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_crossover,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Diesel,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_no,Registration_yes
280,170,1.6,9.259130536145614,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
281,190,3.0,9.792555991828847,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
282,190,3.0,9.21024036697585,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
283,190,2.5,9.21024036697585,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
284,472,2.5,8.496990484098719,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
285,2,3.0,11.018629143155449,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
286,130,5.7,10.553205175168737,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
287,30,1.6,9.78131991856192,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
289,50,2.0,10.92512880001811,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
290,280,3.0,9.798127036878302,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
291,125,1.5,8.935903526274423,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
292,68,1.5,8.83927669058535,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
293,0,1.5,9.657273665778108,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
294,195,2.0,9.263881138904212,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
295,190,1.9,9.433483923290392,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
296,157,3.0,9.472704636443673,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
297,285,4.4,8.909235279192261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
299,100,1.5,9.159047077588632,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
300,197,4.2,9.84161214881804,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
301,176,3.0,8.987196820661973,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
302,250,1.9,9.071078304642676,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
303,300,3.2,9.21024036697585,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
304,175,2.0,9.723163998404846,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
305,90,1.6,9.539644119118783,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
306,145,2.0,9.836278802842678,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
307,152,1.6,8.732304571033183,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
309,22,1.9,8.1886891244442,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
310,98,1.4,8.922658299524402,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
311,200,1.9,7.7406644019172415,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
312,133,2.5,9.735068900911164,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
313,116,2.4,9.510370887608827,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
314,180,1.5,8.648221453822641,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
316,140,3.8,9.792555991828847,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
318,170,1.9,9.539644119118783,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
319,167,2.5,8.980927207648378,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
320,250,2.0,9.179881164491475,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
321,240,1.8,8.922658299524402,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
322,117,4.2,9.903437551286085,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
323,230,2.0,9.116029692504942,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
325,73,1.4,9.495519314209846,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
326,22,1.2,9.95227771670556,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
327,360,1.8,8.794824928014517,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
328,226,3.0,8.935903526274423,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
329,258,1.7,8.160518247477505,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
330,3,1.8,8.160518247477505,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
331,167,2.2,9.792555991828847,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
332,286,1.9,7.575584651557793,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
333,90,1.4,8.98594603876032,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
335,320,1.9,8.779557455883728,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
336,300,2.0,8.160518247477505,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
337,113,2.4,9.55393007636626,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
338,300,1.6,8.00603417874901,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
339,70,3.0,11.11095424611632,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
340,200,3.5,9.480367509189243,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
341,300,1.8,8.83927669058535,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
342,80,2.0,10.085767441795337,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
343,225,2.5,8.852235835227855,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
344,198,2.4,9.546741177474825,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
345,108,1.0,8.935903526274423,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
346,180,1.5,9.314700387300425,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
347,260,2.2,9.711115659888671,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
349,82,5.5,10.691944912900398,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
350,12,1.8,10.594131602877955,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
351,173,1.8,9.9281801651265,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
352,214,4.4,8.987196820661973,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
353,142,2.0,9.358760377094455,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
354,265,2.0,8.160518247477505,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
355,170,1.5,9.350102314351341,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
356,103,2.0,9.525151111816216,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
357,198,3.2,9.525151111816216,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
358,200,1.5,8.948975607841776,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
359,231,2.2,8.66561319653451,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
360,95,2.0,9.159047077588632,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
361,140,5.5,10.1226230824528,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
362,47,3.0,10.924138299734526,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
363,186,2.8,8.779557455883728,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
364,175,3.2,9.02401079378469,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
365,130,3.0,9.392661928770137,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
366,185,3.7,9.615805480084347,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
367,246,3.0,8.99961934066053,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
369,175,2.0,8.987196820661973,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
370,285,2.3,8.612503371220562,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
372,184,1.5,9.169518377455928,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
374,180,2.0,9.287301413112312,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
375,263,2.2,9.305559638557117,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
376,80,3.0,10.691944912900398,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
378,54,1.4,9.862665558015873,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
379,127,1.8,9.883284845218608,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
380,135,1.6,9.104979856318357,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
381,245,3.0,9.296518068217235,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
382,180,2.0,9.464982590349763,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
383,285,2.5,8.794824928014517,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
384,0,1.5,9.669052364970721,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
385,180,2.4,9.230142999272362,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
386,366,3.2,8.699514748210191,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
387,1,2.0,8.160518247477505,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
388,380,2.5,8.961879012677683,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
389,84,3.0,10.48849257447637,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
391,90,1.5,9.367344120785848,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
392,58,2.0,9.629050706834368,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
393,111,2.3,7.824046010856292,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
394,164,2.0,9.72913416539135,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
395,128,3.0,10.82970881308719,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
396,470,2.0,7.882314918980268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
397,300,2.5,7.718685495198466,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
398,270,2.7,9.137769679141348,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
399,161,2.5,9.350102314351341,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
400,304,4.4,9.472704636443673,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
401,319,3.2,8.922658299524402,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
402,38,2.0,9.798071479779479,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
403,162,1.5,8.895629627136483,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
404,117,3.0,10.305613759378778,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
405,170,1.5,8.507142855562735,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
406,40,3.0,10.491274217438248,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
407,177,1.6,7.438383530044307,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
408,1,2.0,9.429475901892854,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
409,0,1.6,9.539194377712507,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
410,60,3.0,10.705489138008156,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
411,0,2.0,10.467046698064145,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
412,313,2.5,8.160518247477505,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
413,260,2.7,9.457200449907708,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
414,85,2.0,10.203592144986466,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
415,143,2.0,9.602382459752207,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
416,155,1.6,7.696212639346407,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
417,433,2.4,7.9724660159745655,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
418,200,6.0,9.392661928770137,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
419,180,3.0,10.621327345686446,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
420,180,3.2,9.698920386794853,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
421,145,1.5,8.575462099540212,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
422,39,2.2,10.60905725309463,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
423,300,2.2,8.366370301681654,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
424,137,2.5,8.294049640102028,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
425,132,1.6,9.169518377455928,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
426,112,3.0,9.798127036878302,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
427,184,1.5,9.332558004700433,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
428,131,1.4,8.51699317141357,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
429,112,2.2,10.126591103050316,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
430,93,2.7,10.056208639553791,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
431,124,4.0,9.60911649193355,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
432,184,2.7,10.034515814942532,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
433,137,3.0,10.477287975463508,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
434,280,2.8,9.615805480084347,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
435,132,1.6,9.065314599925925,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
436,96,2.5,10.01681623784313,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
437,123,2.0,9.249561085129464,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
439,198,4.2,9.259130536145614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
440,68,1.5,9.38429367909962,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
441,17,2.0,10.515966830028619,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
442,170,3.0,10.106428396532818,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
443,400,2.4,8.45531778769815,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
444,30,1.6,9.803667217253917,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
445,47,4.6,11.652687407345388,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
446,217,3.2,9.296518068217235,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
447,280,3.0,8.85366542803745,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
449,161,2.0,9.21024036697585,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
450,160,2.5,9.417354541360508,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
451,0,3.0,11.121696786287314,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
452,45,2.0,9.846917201047734,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
453,248,1.8,8.85352256068954,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
454,261,1.8,9.235032984566555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
455,286,1.6,8.160518247477505,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
456,250,3.0,9.51044496442652,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
457,328,2.5,7.803843303538772,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
458,180,2.5,8.922658299524402,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
459,263,2.0,8.496990484098719,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
461,248,2.0,8.517193191416238,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
462,235,3.0,10.305613759378778,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
463,110,1.4,8.85366542803745,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
464,1,1.5,9.375854810453756,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
465,223,2.2,9.711115659888671,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
466,147,2.2,8.575462099540212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
467,200,2.2,8.881836305004146,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
468,230,1.9,9.047821442478408,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
469,180,3.0,10.571316925111784,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
470,270,1.9,7.52294091807237,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
471,75,3.0,10.494048144320972,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
472,330,2.0,8.054919608232412,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
473,159,1.5,8.66561319653451,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
474,370,2.0,8.809862805379057,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
475,0,1.5,9.851569326077096,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
478,0,1.6,10.263257701382162,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
479,210,2.0,8.00603417874901,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
480,1,2.0,11.074420502783864,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
481,135,2.0,9.975808214115753,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
482,10,3.0,11.35691472296607,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
483,108,1.6,9.065314599925925,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
484,1,3.0,9.268609280100158,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
485,109,1.3,8.83927669058535,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
486,248,2.0,7.9724660159745655,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
487,185,2.2,9.413281215972873,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
488,101,2.5,9.98506753952855,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
489,320,2.2,7.600902459542082,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
490,284,2.5,9.20029003612268,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
491,240,2.2,8.674196940225903,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
492,204,1.4,9.011889433252344,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
494,200,1.5,8.895629627136483,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
495,145,2.0,8.987196820661973,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
496,184,1.5,8.794824928014517,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
497,164,1.8,10.021270588192511,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
498,196,2.2,9.487972108574462,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
499,300,1.4,7.090076835776092,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
500,264,2.5,9.093806555720231,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
501,163,2.0,9.126958763037132,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
502,154,2.5,9.230142999272362,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
503,121,2.5,7.90100705199242,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
504,246,6.0,9.159047077588632,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
505,84,3.2,10.19802109993701,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
506,183,4.2,9.994241915804592,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
507,250,1.4,7.438383530044307,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
510,225,1.4,8.779557455883728,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
512,34,1.5,8.517193191416238,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
513,74,2.0,10.545341438708522,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
514,140,1.8,9.169414205363537,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
515,230,1.8,9.287301413112312,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
516,105,2.0,9.84161214881804,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
517,133,1.5,8.942460926820582,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
518,125,2.0,8.748304912379623,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
519,75,1.9,8.517193191416238,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
520,107,3.5,10.257659366256743,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
521,193,3.6,9.472704636443673,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
522,157,2.7,9.74090979777877,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
523,160,3.0,10.448714603019452,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
524,204,2.0,9.296518068217235,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
525,121,3.8,9.85214162518454,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
526,350,3.0,9.190137664658664,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
527,298,1.8,8.366370301681654,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
528,260,2.5,8.268731832117737,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
529,154,2.0,9.510370887608827,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
530,127,2.8,9.902987427494446,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
531,260,2.2,8.131530710604252,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
532,157,3.5,10.232791299678729,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
533,320,1.6,7.7406644019172415,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
535,151,1.5,8.942460926820582,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
536,220,1.9,9.210340371976184,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
537,130,1.6,9.179881164491475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
539,270,2.5,8.242756345714477,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
540,115,4.0,10.19988156558993,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
542,205,2.4,9.441452092939569,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
543,158,2.0,9.60904937558734,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
544,252,1.5,8.51699317141357,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
545,40,4.0,10.964346051592322,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
546,167,1.4,9.421411342056123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
547,177,2.7,8.987071812848821,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
548,200,4.8,9.980448593672257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
549,67,1.5,8.987196820661973,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
550,1,1.4,8.82453082152646,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
551,0,2.5,10.156180197306888,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
552,198,1.9,9.093694189856862,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
553,162,5.5,10.196157166498947,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
554,128,4.7,10.14858827120238,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
555,112,3.2,10.126631103850338,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
556,194,2.0,9.667765219015058,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
557,200,2.0,8.055157731819678,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
558,157,2.4,9.417354541360508,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
559,45,3.5,10.725467604939041,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
